OtherPlace_ID,OtherPlace_Name,OtherPlace_Type,OtherPlace_City,OtherPlace_Region
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101884,Museo della carta di Amalfi,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Amalfi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20778,Castel Sant'Elmo e Museo del Novecento a Napoli,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111027,Museo archeologico C.da Ronzo,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Calanna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/128650,Palazzo Neroni,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20513,Castello Aragonese di Otranto,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Otranto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108211,Abbazia di Santo Spirito al Morrone,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sulmona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107928,Terme Berzieri,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Salsomaggiore_Terme,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20197,Parco archeologica di Ostia antica - Castello Giulio II,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101416,"Museo ""Ada e Giuseppe Marchetti Longhi""",Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fumone,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103143,Cattedrale di Santa Maria,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107898,Teatro Gonzaga,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bagnolo_in_Piano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107853,Teatro Gioacchino Rossini,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lugo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106534,Area archeologica di Nora,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pula,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100506,Castello Pignatelli,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Monteroduni,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Molise
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20666,Area archeologica del teatro ellenistico-romano di Nocera Superiore,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Nocera_Superiore,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20180,Palazzo Farnese,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Caprarola,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108157,Rocca Maggiore,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Assisi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/128331,"Mausoleo ""La Celsa""",Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101279,Museo degli ex-voto santuario madonna della Milicia,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Altavilla_Milicia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111990,Palazzo Coelli,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Orvieto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103572,Il Vittoriale degli italiani,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gardone_Riviera,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101844,Area archeologica del Complesso di San Lorenzo Maggiore,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100090,Palazzo ducale dei Duchi d'Acquaviva,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Atri,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103257,Parco archeologico e tecnologico di Poggio Imperiale,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Poggibonsi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103121,Castello Aghinolfi,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Montignoso,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103639,Museo del lino,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescarolo_ed_Uniti,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101161,Parco archeologico e paesaggistico della Valle dei templi,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Agrigento,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20047,Villa romana di Valdonega,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Verona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105234,Consorzio Parco Nazionale dello Stelvio,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Male,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7229,Monumenti e Aree archeologiche dell'antica Teate,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Chieti,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20468,Chiesa di Santa Maria in Campo Arsiccio,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Terranuova_Bracciolini,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108114,Teatro dei Rustici,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Monteleone_d_Orvieto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104682,Orto botanico,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107841,Teatro comunale di Reggiolo,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Reggiolo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108214,Palazzo Strozzi,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/145140,Reggia di Caserta - Oasi di San Silvestro,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Caserta,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101303,Castello della Zisa,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100093,Museo delle armi e delle mappe antiche della fortezza di Civitella del Tronto,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Civitella_del_Tronto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104728,Area Archeologica di Chirisconis,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Suni,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108105,"Villa Franchetti O ""Villalago""",Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Terni,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20375,Insediamento etrusco ellenistico di Ghiaccio Forte,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Scansano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107838,Teatro municipale,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Piacenza,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108083,Area archeologica di Scoppieto,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Baschi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20528,Castel del Monte,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Andria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107996,Museo del disco d'epoca,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sogliano_al_Rubicone,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111102,Chiesa di Santa Cristina della Fondazza,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103116,Parco culturale delle grotte di Equi e museo archeologico Cesare Ambrosi,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fivizzano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20411,Forte di Gavi,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gavi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104778,Cascina fortificata,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Gottolengo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20760,Santuario di S. Giovanni in Galdo,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Giovanni_in_Galdo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Molise
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101355,Scavi di Castelluccio,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Noto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111878,Castel Roncolo,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bolzano_Bozen,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110904,Villa Brandi,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Siena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101441,Parco archeologico di Privernum,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Priverno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108551,Area archeologica di Sinuessa,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mondragone,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105736,I giardini della landriana,Parco o Giardino di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ardea,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/146624,Palazzo Valdesi,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cosenza,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20384,Grotta di S.Bernardino,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mossano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106256,Basilica di Superga,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Torino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105771,Castello di Roncade,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roncade,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/123507,Area archeologica di Cuccurada,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mogoro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101359,Castello Eurialo,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Siracusa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103394,Area di Troculu,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Villagrande_Strisaili,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7082,Necropoli di Fosso Rigo,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Corciano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101211,Parco archeologico comunale di Occhiolà,Parco Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Grammichele,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100660,Planetario del Museo Tridentino di Scienze Naturali,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trento,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104557,Tempio dell'Annunziata Antica,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pontelandolfo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/121608,Tempio di Portunus al Foro Boario,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108535,Area archeologica del Complesso di Santa Chiara,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110814,Santuario di San Gabriele dell’Addolorata,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Isola_del_Gran_Sasso_d_Italia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/135035,Forte di Torre Saline,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Grosseto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107214,Ex Convento degli Agostiniani,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Levanto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101728,Ecomuseo di archeologia industriale di Bivongi,Monumento di Archeologia Industriale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bivongi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106575,Villa Niscemi,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20510,Castello di San Terenzo,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lerici,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103453,Chiesa romanica Nostra Signora di Talia - Santa Maria di Ulumetum,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Olmedo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104617,Palazzo comunale,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bosco_Marengo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20122,Villa Adriana e Villa d'Este - Santuario di Ercole Vincitore,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Tivoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104353,Acquedotto Romano Ipogeo,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Salvo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110830,Abbazia di San Clemente al Vomano,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Notaresco,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107176,Villetta di Negro,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105878,Palazzo ducale,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Cassiano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108109,Teatro Francesco Torti,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bevagna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/7245,Arco di Terenzio,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Canosa_di_Puglia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20365,Mausoleo delle carceri vecchie,Monumento,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Prisco,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100388,Porta Siberia (o del molo),Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/134443,Abbazia di Sassovivo,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Foligno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20374,"Parco archeologico dei Campi Flegrei - Ipogei del Fondo Caiazzo, settore della necropoli di Puteoli",Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pozzuoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20719,Area archeologica e Antiquarium di Veleia,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lugagnano_Val_d_Arda,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101520,Casa protostorica di Fidene,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100620,Centro visitatori di Peio,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Peio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20058,Villa medicea della Petraia,Villa o Palazzo di interesse storico o artistico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106435,Museo della farmacopea,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ostiglia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108208,Necropoli di Villa Doria Pamphilj,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105922,Amici del Museo di Matrice,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Marsala,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103992,Sinagoga di Siena,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Siena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104716,Villaggio Ipogeo,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sant_Antioco,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103524,Museo del Monastero di San Giacomo,Chiesa o edificio di culto,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pontida,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/150870,Torre di Porta Aquileia,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Udine,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107814,Teatrino di Villa Aldrovandi-Mazzacurati,Architettura Civile,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106564,Area archeologica della Basilica romana di Brescia,Area Archeologica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Brescia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/124525,Cisternone Romano,Altro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Formia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20331,Museo nazionale archeologico e Castello di Manfredonia,Architettura Fortificata,http://dati.beniculturali.it/mibact/luoghi/resource/City/Manfredonia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia
