Museum_ID,Museum_Name,Museum_City,Museum_Region,Museum_Latitude,Museum_Longitude
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103406,Museo del gioiello e costume sardo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Milis,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,40.04922,8.637267
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100940,Cappella degli Scrovegni,http://dati.beniculturali.it/mibact/luoghi/resource/City/Padova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.411667,11.879128
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102852,Museo archeologico del casentino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bibbiena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.694126,11.815856
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100282,"Museo ""Cemoùt chi erin""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Forni_Avoltri,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,46.585155,12.776941
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/112039,Museo del tesoro della Parrocchia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Etroubles,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Valle_d_Aosta_Vallee_d_Aoste,45.734955,7.313076
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102856,Museo michelangiolesco,http://dati.beniculturali.it/mibact/luoghi/resource/City/Caprese_Michelangelo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.67152,12.040612
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107666,Museo ecclesiastico diocesano di Biccari,http://dati.beniculturali.it/mibact/luoghi/resource/City/Biccari,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia,41.398476,15.198078
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103202,Museo di arte contemporanea e del Novecento,http://dati.beniculturali.it/mibact/luoghi/resource/City/Monsummano_Terme,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.874336,10.81583
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100760,Museo dell'olivo e dell'olio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Torgiano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria,43.02531,12.434532
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102783,Museo valdese di Torre Pellice,http://dati.beniculturali.it/mibact/luoghi/resource/City/Torre_Pellice,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,44.820473,7.218802
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106788,Pinacoteca di Brera,http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.471943,9.187683
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102059,Museo Sandro Parmeggiani,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cento,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.748875,11.291046
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105444,Mostra permanente della cultura materiale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Levanto,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.217415,9.720274
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106840,Museo di Piuro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Piuro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,46.330452,9.42173
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105645,MUMAT - Museo delle macchine tessili di Vernio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Vernio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,44.042797,11.150095
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102081,Musei civici di arte antica - Palazzina Marfisa,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ferrara,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.83335,11.629614
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103499,Museo del falegname Tino Sana,http://dati.beniculturali.it/mibact/luoghi/resource/City/Almenno_San_Bartolomeo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.73431,9.582466
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110905,Palazzo Farnese - Museo civico d’arte contemporanea,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo,42.35531,14.404365
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107070,Museo comunale di Villanova del Battista,http://dati.beniculturali.it/mibact/luoghi/resource/City/Villanova_del_Battista,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,41.11445,15.158407
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103683,Museo di Pio Mariani,http://dati.beniculturali.it/mibact/luoghi/resource/City/Dresano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.398712,9.329432
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104092,"Museo biblioteca ""Francesco Antonio Marcucci""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Ascoli_Piceno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,42.856827,13.570459
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107093,Museo archeologico di Taurasi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Taurasi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,41.008034,14.95653
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103632,Museo delle pietre romaniche della Cattedrale,http://dati.beniculturali.it/mibact/luoghi/resource/City/Cremona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.133636,10.024608
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103767,Museo Contadino di Montalto Pavese,http://dati.beniculturali.it/mibact/luoghi/resource/City/Montalto_Pavese,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,44.97881,9.211525
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101309,Galleria regionale della Sicilia di Palazzo Abatellis,http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,38.1165,13.370448
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100155,Museo archeologico provinciale di Potenza,http://dati.beniculturali.it/mibact/luoghi/resource/City/Potenza,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Basilicata,40.64782,15.801965
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108198,Museo di Palazzo Grimani,http://dati.beniculturali.it/mibact/luoghi/resource/City/Venezia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.43707,12.342447
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20392,Palazzo Ducale di Urbino - Galleria nazionale delle Marche,http://dati.beniculturali.it/mibact/luoghi/resource/City/Urbino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.724155,12.636886
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105627,Casa di Edvige Carboni,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pozzomaggiore,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,40.39573,8.66177
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110821,Polo Museale Santo Spirito - Museo Archeologico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanciano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo,42.220737,14.396199
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106528,Museo della via Ostiense - Porta San Paolo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.87706,12.480923
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103836,Museo delle industrie e del lavoro del saronnese,http://dati.beniculturali.it/mibact/luoghi/resource/City/Saronno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.628696,9.029568
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101325,Museo civico Antonio Collisani,http://dati.beniculturali.it/mibact/luoghi/resource/City/Petralia_Sottana,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,37.808167,14.091323
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102785,Museo laboratorio della preistoria,http://dati.beniculturali.it/mibact/luoghi/resource/City/Vaie,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,45.101555,7.289382
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104334,Collezione Leonardo Castellani,http://dati.beniculturali.it/mibact/luoghi/resource/City/Urbino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.724747,12.636684
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103150,Museo degli strumenti per il calcolo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pisa,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.716633,10.391537
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100361,Wolfsoniana,http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.381683,9.044312
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100864,Museo di storia naturale dell'alpago,http://dati.beniculturali.it/mibact/luoghi/resource/City/Chies_d_Alpago,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,46.16388,12.39312
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111849,Museo multimediale della Casa Rossa Ximenes,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castiglione_della_Pescaia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,42.763893,10.87502
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102533,L'oro e la bessa,http://dati.beniculturali.it/mibact/luoghi/resource/City/Zubiena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,45.482594,8.02525
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105036,"Museo storico fotografico ""Adduasio""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Spinazzola,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia,40.968987,16.087057
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103212,Museo dello Spedale del Ceppo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pistoia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.930668,10.92003
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103114,MAM - Museo archivio della memoria,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bagnone,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,44.31405,9.994305
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100266,Museo d'arte della medaglia e della città di Buja,http://dati.beniculturali.it/mibact/luoghi/resource/City/Buja,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,46.070618,13.018446
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106217,Museo civico archeologico  di Conversano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Conversano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Puglia,40.96791,17.115477
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108501,Centro iconografico Arberesh,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mongrassano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria,39.527977,16.114216
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101950,"Museo del tessuto e della tappezzeria ""Vittorio Zironi""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.488636,11.31604
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105075,MUSA - Museo storico ambientale,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Giorgio_di_Pesaro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.857975,12.861238
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102116,Museo della Repubblica partigiana,http://dati.beniculturali.it/mibact/luoghi/resource/City/Montefiorino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.351406,10.623122
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20714,Parco archeologica di Ostia antica - Antiquarium ostiense,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.758636,12.299752
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20724,Museo archeologico di Sala Consilina,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sala_Consilina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.388275,15.605989
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100254,Museo sveviano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,45.646927,13.767774
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100085,"Pinacoteca dantesca ""F. Bellonzi""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Torre_de__Passeri,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo,42.24214,13.925671
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106259,Museo “Carestia-Tirozzo”,http://dati.beniculturali.it/mibact/luoghi/resource/City/Fobello,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,45.893383,8.159946
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106556,Galleria espositiva della Biblioteca Nazionale di Potenza,http://dati.beniculturali.it/mibact/luoghi/resource/City/Potenza,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Basilicata,40.634365,15.786423
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102678,Museo civico di storia naturale di Carmagnola,http://dati.beniculturali.it/mibact/luoghi/resource/City/Carmagnola,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,44.8468,7.711422
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103423,"Casa museo della tecnologia contadina ""Tiu Virgiliu""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Suni,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,40.279198,8.547974
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105950,Centro Musei delle scienze naturali,http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.845478,14.256644
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101281,Museo del giocattolo Pietro Piraino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bagheria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,38.088673,13.509247
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103355,"Museo etnografico ""Su magasinu' e su binu""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Sant_Antioco,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,39.070965,8.449739
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100253,Museo postale e telegrafico della Mitteleuropa,http://dati.beniculturali.it/mibact/luoghi/resource/City/Trieste,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,45.654408,13.773363
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100529,Museo provinciale del vino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Caldaro_sulla_strada_del_vino_Kaltern_an_der_Weinstrasse,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,46.413166,11.246154
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100448,Museo navale romano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Albenga,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.048702,8.212646
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102466,"Museo paleontologico ""Giulio Maini""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Ovada,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,44.636898,8.647495
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101903,Museo civico di Montesano sulla Marcellana,http://dati.beniculturali.it/mibact/luoghi/resource/City/Montesano_sulla_Marcellana,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.270275,15.723381
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102944,Museo Marino Marini di Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.77207,11.249839
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105513,"Museo di arte e giacimenti minerari ""Maurizio Violo""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Latina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.47186,12.908264
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103963,Museo della civiltà contadina Valle dell’Aniene,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roviano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,42.026226,12.993674
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102256,Centro di documentazione storia della psichiatria,http://dati.beniculturali.it/mibact/luoghi/resource/City/Reggio_nell_Emilia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.6866,10.665315
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102469,Museo della maschera,http://dati.beniculturali.it/mibact/luoghi/resource/City/Rocca_Grimalda,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,44.67121,8.64774
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100124,Museo francescano della civiltà contadina,http://dati.beniculturali.it/mibact/luoghi/resource/City/Montescaglioso,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Basilicata,40.55467,16.66977
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106854,Casa natale di Gaetano Donizetti,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bergamo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.706303,9.656134
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103322,Centro socio-culturale di Via Colletta,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sinnai,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,39.298264,9.20459
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105107,Museo Agrumario,http://dati.beniculturali.it/mibact/luoghi/resource/City/Reggio_di_Calabria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria,38.106323,15.639883
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110236,Simus - Museo di scienze della Terra,http://dati.beniculturali.it/mibact/luoghi/resource/City/Siena,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.31443,11.323531
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106830,Collezioni di istologia e embriologia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pavia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.198997,9.147807
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101943,Museo della strumentazione storica del Liceo Galvani,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bologna,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.489197,11.347517
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102052,Museo della fauna del crinale romagnolo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Premilcuore,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,43.97934,11.780964
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102264,Museo dell'agricoltura e del mondo rurale,http://dati.beniculturali.it/mibact/luoghi/resource/City/San_Martino_in_Rio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.73254,10.785048
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122611,Complesso monumentale di San Domenico,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lamezia_Terme,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria,38.974575,16.318666
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104306,Collezione d’arte contemporanea della provincia di Pesaro e Urbino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pesaro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.908417,12.914587
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102161,Museo del salame di Felino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Felino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.662872,10.223856
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102039,"Museo storico ""Dante Foschi""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Forli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.19862,12.003296
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/112098,Museo della Resistenza di Valsavarenche,http://dati.beniculturali.it/mibact/luoghi/resource/City/Valsavarenche,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Valle_d_Aosta_Vallee_d_Aoste,45.734955,7.313076
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103214,Centro di documentazione Giovanni Michelucci,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pistoia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,43.933624,10.917383
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100922,Piano nobile dello stabilimento Pedrocchi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Padova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.40797,11.877128
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106740,Il Ricetto - la Cappella di S. Evasio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Oglianico,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,45.34132,7.693202
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108064,Necropoli di Caldane,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castel_Viscardo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria,42.754555,11.999556
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100775,Antiquarium comunale di Lugnano in Teverina,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lugnano_in_Teverina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria,42.574444,12.330275
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108280,Museo diocesano di arte sacra in Santa Severina,http://dati.beniculturali.it/mibact/luoghi/resource/City/Santa_Severina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria,39.147736,16.914783
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106063,Museo civico di Ocre,http://dati.beniculturali.it/mibact/luoghi/resource/City/Ocre,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Abruzzo,42.287094,13.476254
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20230,Museo paleocristiano di Aquileia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Aquileia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,45.77769,13.369934
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105806,Museo Vivo del Mare,http://dati.beniculturali.it/mibact/luoghi/resource/City/Pollica,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.175068,15.084884
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103899,Parco fluviale del Po e dell'Orba - sale didattiche naturalistiche,http://dati.beniculturali.it/mibact/luoghi/resource/City/Frascarolo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.04767,8.683129
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20323,Museo archeologico nazionale dell'Umbria,http://dati.beniculturali.it/mibact/luoghi/resource/City/Perugia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Umbria,43.107105,12.391884
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101418,"Museo civico preistorico ""Pietro Fedele""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Pofi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,-6.01E-4,0.0103
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117278,Suoneria - Casa della Musica,http://dati.beniculturali.it/mibact/luoghi/resource/City/Settimo_Torinese,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,45.142677,7.776606
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104110,"Polo museale Palazzo dei Priori. Pinacoteca e sezione archeologica ""Fermo dai Villanoviani ai Piceni""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Fermo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Marche,43.1616,13.718263
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102151,Museo della civiltà valligiana,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bardi,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,44.630074,9.731209
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20258,Museo archeologico nazionale Concordiese di Portogruaro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Portogruaro,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,45.77539,12.835412
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100194,"Museo provinciale della vita contadina ""Diogene Penzi"" - Sezione lavoro ed emigrazione",http://dati.beniculturali.it/mibact/luoghi/resource/City/Cavasso_Nuovo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,46.193947,12.768711
