Museum_ID,Museum_Name,Museum_City,Museum_Region,Museum_Latitude,Museum_Longitude,Ticket_Cost
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100430,Museo dell'apicoltura,http://dati.beniculturali.it/mibact/luoghi/resource/City/Calice_al_Cornoviglio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.24306,9.836418,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106173,"Museo di macchine agricole ""Carlo Santini""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Portici,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,40.812035,14.341664,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106770,Marengo Museum,http://dati.beniculturali.it/mibact/luoghi/resource/City/Alessandria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,44.913216,8.616951,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107186,Palazzo Borea D’Olmo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sanremo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,43.825542,7.692352,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122613,Musei nazionali di Matera - Ex Ospedale San Rocco,http://dati.beniculturali.it/mibact/luoghi/resource/City/Matera,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Basilicata,40.667515,16.607794,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101439,Museo per la matematica - Giochiamo all’infinito,http://dati.beniculturali.it/mibact/luoghi/resource/City/Priverno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,41.457535,13.193682,3.80
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103598,Museo I magli di Sarezzo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sarezzo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,45.64637,10.202038,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102539,Museo dei Cavatappi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Barolo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,44.610634,7.944108,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20784,Musei nazionali di Genova - Museo Palazzo Reale di Genova,http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,44.415497,8.926203,12.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105719,"Museo diocesano ""A. Bergamaschi""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Pennabilli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,43.81633,12.263204,5.00
