Museum_ID,Museum_Name,Museum_City,Museum_Region,Ticket_Cost
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101273,"Museo storico artistico castello comunale ""Rufo Ruffo""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Scaletta_Zanclea,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106445,Museo Francioli Nuvolari,http://dati.beniculturali.it/mibact/luoghi/resource/City/Villimpenta,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108338,Musaba - Parco Museo Laboratorio,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mammola,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Calabria,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103814,Museo civico Branda Castiglioni,http://dati.beniculturali.it/mibact/luoghi/resource/City/Castiglione_Olona,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102942,Museo di Santa Maria Novella,http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Toscana,7.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100221,Museo Castello di Duino,http://dati.beniculturali.it/mibact/luoghi/resource/City/Duino-Aurisina,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Friuli-Venezia_Giulia,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103291,Museo bottega del fabbro,http://dati.beniculturali.it/mibact/luoghi/resource/City/Armungia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sardegna,6.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103685,Museo civico il Ninfeo di Lainate - Villa Litta,http://dati.beniculturali.it/mibact/luoghi/resource/City/Lainate,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102705,Castello di Mazzè e Museo della tortura,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mazze,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20235,Museo nazionale romano - Aula ottagona delle Terme di Diocleziano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Roma,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104928,Museo della Via Spluga e della Val San Giacomo (Mu.Vi.S.),http://dati.beniculturali.it/mibact/luoghi/resource/City/Campodolcino,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20504,Museo nazionale del Castello Malaspina,http://dati.beniculturali.it/mibact/luoghi/resource/City/Bobbio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,2.50
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20263,Museo archeologico nazionale di Civitavecchia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Civitavecchia,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111744,Museo Casa Porfido - Ente Sviluppo Porfido,http://dati.beniculturali.it/mibact/luoghi/resource/City/Albiano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100553,Museo della macchina da scrivere Peter Mitterhofer,http://dati.beniculturali.it/mibact/luoghi/resource/City/Parcines_Partschins,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Trentino-Alto_Adige,7.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108144,Museo della bilancia,http://dati.beniculturali.it/mibact/luoghi/resource/City/Campogalliano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103750,Museo Tazio Nuvolari,http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106122,"Museo archeologico-naturalistico ""Adolfo Klitsche de la Grange""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Allumiere,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100430,Museo dell'apicoltura,http://dati.beniculturali.it/mibact/luoghi/resource/City/Calice_al_Cornoviglio,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106173,"Museo di macchine agricole ""Carlo Santini""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Portici,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Campania,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106770,Marengo Museum,http://dati.beniculturali.it/mibact/luoghi/resource/City/Alessandria,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/107186,Palazzo Borea D’Olmo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sanremo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,10.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122613,Musei nazionali di Matera - Ex Ospedale San Rocco,http://dati.beniculturali.it/mibact/luoghi/resource/City/Matera,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Basilicata,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101439,Museo per la matematica - Giochiamo all’infinito,http://dati.beniculturali.it/mibact/luoghi/resource/City/Priverno,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,3.80
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103598,Museo I magli di Sarezzo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Sarezzo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,3.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102539,Museo dei Cavatappi,http://dati.beniculturali.it/mibact/luoghi/resource/City/Barolo,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Piemonte,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20784,Musei nazionali di Genova - Museo Palazzo Reale di Genova,http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Liguria,12.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105719,"Museo diocesano ""A. Bergamaschi""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Pennabilli,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,5.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101336,Museo Casa natale di Salvatore Quasimodo,http://dati.beniculturali.it/mibact/luoghi/resource/City/Modica,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Sicilia,2.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101930,"Museo civico ""A. Crespellani""",http://dati.beniculturali.it/mibact/luoghi/resource/City/Bazzano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Emilia-Romagna,4.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103690,Museo manzoniano - Casa del Manzoni,http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lombardia,8.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/132053,Museo nazionale Collezione Salce sede di San Gaetano,http://dati.beniculturali.it/mibact/luoghi/resource/City/Treviso,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Veneto,9.00
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101636,Museo d’arte sacra di Orte,http://dati.beniculturali.it/mibact/luoghi/resource/City/Orte,http://dati.beniculturali.it/mibact/luoghi/resource/Region/Lazio,3.00
